0.217614
0,1001,0.0002046
1,1000,0.0002577
2,999,0.0003036
3,998,0.0003484
4,997,0.0003929
5,996,0.0004368
6,995,0.000481
7,994,0.0005255
8,993,0.0005695
9,992,0.0006135
10,991,0.0006574
11,990,0.0007013
12,989,0.0007456
13,988,0.0007896
14,987,0.0008391
15,986,0.0008845
16,985,0.0009293
17,984,0.000973
18,983,0.0010164
19,982,0.0010602
20,981,0.0011049
21,980,0.0011494
22,979,0.0011931
23,978,0.0012399
24,977,0.001284
25,976,0.0013277
26,975,0.0013712
27,974,0.0014146
28,973,0.0014581
29,972,0.0015016
30,971,0.001545
31,970,0.0015882
32,969,0.0016318
33,968,0.001676
34,967,0.0017198
35,966,0.0017635
36,965,0.0018071
37,964,0.0018502
38,963,0.0018933
39,962,0.0019361
40,961,0.0019793
41,960,0.0020223
42,959,0.0020656
43,958,0.0021087
44,957,0.0023555
45,956,0.0024024
46,955,0.0024417
47,954,0.0024806
48,953,0.0025191
49,952,0.0025568
50,951,0.0025946
51,950,0.0026324
52,949,0.0026701
53,948,0.0027077
54,947,0.0027454
55,946,0.0027828
56,945,0.0028212
57,944,0.0028587
58,943,0.0028961
59,942,0.0029334
60,941,0.0029708
61,940,0.0030081
62,939,0.0030453
63,938,0.0030824
64,937,0.0031196
65,936,0.0031569
66,935,0.0032029
67,934,0.0032414
68,933,0.0032785
69,932,0.0033151
70,931,0.0033515
71,930,0.0033879
72,929,0.0034244
73,928,0.0034608
74,927,0.003497
75,926,0.0035332
76,925,0.0035692
77,924,0.0036053
78,923,0.0036414
79,922,0.0036776
80,921,0.0037138
81,920,0.0037498
82,919,0.0037859
83,918,0.0038219
84,917,0.0038578
85,916,0.0038936
86,915,0.0039295
87,914,0.0039656
88,913,0.0040016
89,912,0.0040372
90,911,0.0040733
91,910,0.0041095
92,909,0.0041454
93,908,0.0041949
94,907,0.0042469
95,906,0.0042829
96,905,0.0043189
97,904,0.0043546
98,903,0.0043905
99,902,0.0044264
100,901,0.0044622
101,900,0.0044981
102,899,0.0045338
103,898,0.0045696
104,897,0.0046052
105,896,0.0046407
