0.214468
0,800,0.0002949
1,799,0.0003597
2,798,0.0004031
3,797,0.0004457
4,796,0.000488
5,795,0.0005302
6,794,0.0005717
7,793,0.0006146
8,792,0.0006568
9,791,0.0006995
10,790,0.0007426
11,789,0.0007866
12,788,0.000831
13,787,0.0008749
14,786,0.0009285
15,785,0.0009805
16,784,0.0010231
17,783,0.0010648
18,782,0.0011064
19,781,0.0011495
20,780,0.0011922
21,779,0.0012341
22,778,0.0012765
23,777,0.0013187
24,776,0.0013606
25,775,0.0014029
26,774,0.0014447
27,773,0.0014863
28,772,0.0015289
29,771,0.0015723
30,770,0.0016152
31,769,0.0016615
32,768,0.00172
33,767,0.0017643
34,766,0.0018058
35,765,0.0018473
36,764,0.0018889
37,763,0.0019352
38,762,0.0019789
39,761,0.002022
40,760,0.0020633
41,759,0.0021222
42,758,0.0021676
43,757,0.0022129
44,756,0.0024438
45,755,0.0024905
46,754,0.0025274
47,753,0.002564
48,752,0.0026007
49,751,0.0026374
50,750,0.0026738
51,749,0.0027101
52,748,0.0027469
53,747,0.002783
54,746,0.0028191
55,745,0.0028564
56,744,0.0028941
57,743,0.0029465
58,742,0.0029873
59,741,0.0030236
60,740,0.0030598
61,739,0.0030967
62,738,0.0031337
63,737,0.0031694
64,736,0.0032065
65,735,0.0032434
66,734,0.0032798
67,733,0.0033162
68,732,0.0033523
69,731,0.0033885
70,730,0.0034254
71,729,0.003462
72,728,0.0034981
73,727,0.0035345
74,726,0.0035702
75,725,0.0036071
76,724,0.0036433
77,723,0.0036791
78,722,0.0037155
79,721,0.0037522
80,720,0.003789
81,719,0.0038252
82,718,0.0038619
83,717,0.0038972
84,716,0.0039528
85,715,0.0039932
86,714,0.0040276
87,713,0.0040621
88,712,0.0040961
89,711,0.0041307
90,710,0.0041659
91,709,0.0042012
92,708,0.0042364
93,707,0.004272
94,706,0.0043087
95,705,0.0043454
96,704,0.004382
97,703,0.0044175
98,702,0.0044524
99,701,0.0044877
100,700,0.0045224
101,699,0.0045569
102,698,0.0045934
103,697,0.0046291
104,696,0.0046654
105,695,0.0047009
106,694,0.0047367
107,693,0.0047738
108,692,0.0048095
109,691,0.0048449
110,690,0.0048789
111,689,0.0049233
112,688,0.0049744
113,687,0.0050141
114,686,0.0050481
115,685,0.0050818
116,684,0.0051149
117,683,0.0051481
118,682,0.0051819
119,681,0.0052153
120,680,0.0052483
121,679,0.0052818
122,678,0.0053169
123,677,0.0053512
124,676,0.0053847
125,675,0.0054178
